label,clean_message
0,u lousy run already come back half dead hee
0,said bad dat e gals know u wat u
0,remind hrs
0,hoping would send message rent due dont enough reserves completely gone loan need hoping could balance lt gt way could get till mid march hope pay back
0,hi happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks
0,hello hun ru way im good number dates guy met walkabout far meet soon hows everyone else
0,lol gonna last month cashed left lt gt case collecting week cause announced blog
1,good luck draw takes place number th feb number good luck removal send stop number customer services number
0,short cute good person
0,decided yet eh
0,wat time liao still got
0,yes watching footie worried going blow phil neville
0,wait number inside da car park
0,uncle abbey happy new year abiola
0,free call pa
0,r u saying order slippers cos pay returning
0,stop knowing well
0,good evening roger
0,small problem auction punj asking tiwary
0,telling tell one treat hi hi hi
1,number st wk free gr number tones str number u wk txt nokia number classic nokia tones hit number polys nokia number p poly number p number
0,u coming number pick
0,thats cool liked photos sexy
0,would u fuckin believe didnt know thurs pre booked cancelled needs b sacked
0,haha better late ever way could swing
0,ok finish number
1,lookatme thanks purchase video clip lookatme charged number p think better send video mmsto number
0,barred b q stores life twat orange dungerees came asked wanted decking got first punch
0,messages food
0,ok going sleep hope meet
0,let know details fri u find cos tom fri mentionned chinese thanks
0,right think
0,wat r u
0,ur lecture
1,sexy sexy cum text im wet warm ready porn u fun msg free recd msgs number p inc vat number cancel text stop
0,customer place call
0,planned yet going join company jan number know happen
0,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli number mutai eerulli kodthini grl love u kano
0,haha heard text around
0,get tomorrow send
0,shit babe thasa bit messed yeh
0,oh thats late well good night give u call tomorrow iam going go sleep night night
0,cheers u tex mecause u werebored yeah okden hunny r uin wk sat sound likeyour havin gr number fun j keep updat countinlots loveme xxxxx
0,sorry meeting call later
0,yo howz u girls never rang india l
0,yeah worse
0,tagged friends seemed count friends
0,long time remember today
0,havent shopping lor juz arrive
0,thank u better work cause feel used otherwise
0,challenge know
0,much ur hdd casing cost
0,mystery solved opened email sent another batch sweetie
0,describe lucky actually awake noon
1,number nd time tried contact u u number prize claim call number b number cs stop sms number number ppm
0,cheers card time year already
0,ugh hopefully asus ppl dont randomly reformat
0,seen facebook huh lol
0,mah b pick tomorrow
0,still otside le u come number morrow maga
0,u still plumbers tape wrench could borrow
1,dear voucher holder claim weeks offer pc please go url ts cs apply
0,vl bcum difficult
0,havent still waitin usual come back sch oredi
0,meeting da call
0,k k watch films
0,cinema plus drink appeal tomo fr thriller director like mac number number
0,size elephant tablets u shove um ur ass
0,many people seems special first sight remain special till last sight maintain till life ends take cr da
0,parents kidz friends n colleagues screaming surprise waiting sofa naked
0,dunno juz askin cos got card got number number salon called hair sense tot da one cut ur hair
0,good morning pookie pie lol hope wake u
0,maybe woke fucking number problem
0,happy birthday dear lots love rakhesh nri
1,number nd time tried number contact u u number pound prize number claim easy call number number p per min bt national rate
0,x number lt gt going get
0,hi neva worry bout da truth coz truth lead number ur heart least unique person like u deserve sleep tight morning
1,ur awarded city break could win number summer shopping spree every wk txt store number skilgme tscs number winawk age number number number perwksub
0,ur paper today e morn aft
0,lick every drop ready use mouth well
0,expect whenever text hope goes well tomo
0,great p diddy neighbor comes toothpaste every morning
0,av new number wil u use one ta
0,poking man everyday teach canada abi saying hi
0,number lor change number suntec wat time u coming
0,de seeing online shop asked
0,curious cuz asked
0,okay lor wah like def wont let us go haha say terms conditions
0,haha yup hopefully lose kg mon hip hop go orchard weigh
0,good r u working
0,oh yes little weather kind coccooning home
0,home also
0,phone weirdest auto correct
0,oops phone died even know yeah like better
0,havent mus ask u number st wat meet number lunch den u n meet already lor u wan number go ask da ge number st confirm w asap
0,said u mind go bedroom minute ok sed sexy mood came number minuts latr wid cake n wife
0,oh yeah hav great time newquay send postcard number look girls im gone u know number im talkin bout xx
0,got divorce lol
0,ur pin
0,babe got enough money pick bread milk give back get home
0,want snow freezing windy
1,urgent trying contact u todays draw shows number prize guaranteed call number land line claim number valid number hrs
0,come mahal bus stop lt decimal gt
0,know week going tirunelvai da
0,baby promise treat well bet take good care
0,like hotel dusk game think solve puzzles area thing
1,thanks ringtone order reference number x number mobile charged number number tone arrive please call customer services number
0,hi love goes day fuck morning woke dropped cell way stairs seems alright phews miss
0,well must pain catch
0,sorry da thangam mistake
0,need coz never go
0,rose red red blood blood heart heart u u send tis ur friends including u like u get back number u r poor relation number u need number support number u r frnd number many number number luvs u number number praying god marry u try
